,Y,Yhat,confidence
1258,210,987,0.6109
1259,210,208,0.3034
1260,211,214,0.7712
1261,211,211,0.98
1262,211,211,0.9975
1263,211,211,0.996
1264,211,211,0.3879
1265,211,211,0.9678
1266,211,211,0.9954
1267,211,211,0.9805
1268,211,211,0.2103
1269,211,211,0.8764
1270,212,212,0.9992
1271,212,212,0.9976
1272,212,212,0.9973
1273,212,212,0.9998
1274,212,266,0.6216
1275,212,212,0.8977
1276,212,212,0.9996
1277,212,212,0.6585
1278,212,212,0.5826
1279,212,217,0.5714
1280,213,213,0.9912
1281,213,213,0.9999
1282,213,212,0.6074
1283,213,213,0.7881
1284,213,213,0.9093
1285,213,211,0.2036
1286,213,213,0.9945
1287,213,213,0.9815
1288,213,213,0.7351
1289,213,218,0.9287
1290,214,214,0.9335
1291,214,214,0.9924
1292,214,244,0.9352
1293,214,214,0.9982
1294,214,244,0.7696
1295,214,234,0.2429
1296,214,214,0.9992
1297,214,214,0.8553
1298,214,214,0.6561
1299,214,214,0.9993
1300,215,215,0.9128
1301,215,215,1.0
1302,215,212,0.4574
1303,215,215,1.0
1304,215,239,0.9641
1305,215,215,0.9802
1306,215,239,0.4738
1307,215,215,0.9839
1308,215,215,0.9929
1309,215,215,0.739
1310,216,216,0.9839
1311,216,216,0.7206
1312,216,216,0.9726
1313,216,216,0.9014
1314,216,216,0.9831
1315,216,537,0.1559
1316,216,212,0.8186
1317,216,216,0.9983
1318,216,216,0.9973
1319,216,216,0.9926
1320,217,217,0.5646
1321,217,218,0.6564
1322,217,217,0.9645
1323,217,217,0.9689
1324,217,232,0.7982
1325,217,217,0.6919
1326,217,166,0.1968
1327,217,215,0.4615
1328,217,218,0.4069
1329,217,217,0.864
1330,218,218,0.716
1331,218,217,0.9463
1332,218,356,0.4945
1333,218,218,0.8909
1334,218,218,0.9986
1335,218,218,0.9599
1336,218,218,0.2742
1337,218,217,0.4334
1338,218,218,0.6249
1339,218,217,0.3368
1340,219,219,0.9315
1341,219,220,0.7564
1342,219,214,0.8576
1343,219,219,0.8851
1344,219,219,0.9623
1345,219,219,0.8514
1346,219,219,0.9891
1347,219,223,0.1864
1348,219,219,0.9068
1349,219,213,0.9827
1350,22,975,0.4024
1351,22,22,0.9497
1352,22,22,0.9999
1353,22,22,0.9813
1354,22,365,0.2841
1355,22,22,0.9999
1356,22,22,0.8679
1357,22,22,0.9997
1358,22,22,0.996
1359,22,22,0.9568
1360,220,220,0.9969
1361,220,220,0.8326
1362,220,220,0.9999
1363,220,220,0.9968
1364,220,220,0.9949
1365,220,218,0.7163
1366,220,220,0.8264
1367,220,220,0.995
1368,220,156,0.5086
1369,220,220,0.4038
1370,221,221,0.9645
1371,221,221,0.7048
1372,221,221,0.8031
1373,221,221,0.937
1374,221,221,0.9858
1375,221,221,0.9943
1376,221,221,0.3321
1377,221,160,0.2487
1378,221,147,0.4888
1379,221,221,0.988
1380,222,270,0.9423
1381,222,222,0.7704
1382,222,232,0.2506
1383,222,222,0.9993
1384,222,222,0.309
1385,222,257,0.5146
1386,222,222,0.8462
1387,222,222,0.8355
1388,222,222,0.9549
1389,222,222,0.9017
1390,223,223,0.9807
1391,223,223,0.9976
1392,223,223,0.9957
1393,223,259,0.3397
1394,223,227,0.5936
1395,223,223,0.704
1396,223,223,0.5235
1397,223,259,0.733
1398,223,223,0.9782
1399,223,223,0.3803
1400,224,224,0.9334
1401,224,234,0.6376
1402,224,224,0.9974
1403,224,205,0.8232
1404,224,208,0.4751
1405,224,224,0.9986
1406,224,224,0.6649
1407,224,224,0.9829
1408,224,224,0.5497
1409,224,224,0.9017
1410,225,168,0.2475
1411,225,225,0.9968
1412,225,225,0.9981
1413,225,225,0.8346
1414,225,225,0.9991
1415,225,184,0.9323
1416,225,225,0.8102
1417,225,225,0.9616
1418,225,225,0.9954
1419,225,225,0.8808
1420,226,233,0.9865
1421,226,184,0.4713
1422,226,175,0.3334
1423,226,221,0.3928
1424,226,226,0.997
1425,226,226,0.9291
1426,226,225,0.4294
1427,226,233,0.5475
1428,226,214,0.495
1429,226,233,0.5601
1430,227,805,0.4099
1431,227,227,0.7918
1432,227,227,0.9208
1433,227,227,0.9103
1434,227,227,0.9676
1435,227,227,0.4695
1436,227,227,0.7549
1437,227,231,0.3892
1438,227,227,0.3426
1439,227,876,0.4653
1440,228,228,0.9597
1441,228,228,1.0
1442,228,200,0.2489
1443,228,228,1.0
1444,228,228,0.9253
1445,228,228,0.7197
1446,228,228,0.9994
1447,228,228,0.9999
1448,228,228,0.9946
1449,228,294,0.3823
1450,229,229,0.9898
1451,229,229,0.9837
1452,229,200,0.9997
1453,229,232,0.4999
1454,229,229,0.6123
1455,229,226,0.4436
1456,229,229,0.4526
1457,229,229,0.9534
1458,229,229,0.3205
1459,229,229,0.7196
1460,23,21,0.8813
1461,23,23,0.9842
1462,23,912,0.8716
1463,23,375,0.9565
1464,23,23,0.9992
1465,23,18,0.3667
1466,23,23,0.9499
1467,23,23,0.9993
1468,23,23,0.9621
1469,23,23,0.9326
1470,230,230,0.8214
1471,230,230,0.8612
1472,230,232,0.6051
1473,230,230,0.8402
1474,230,231,0.8836
1475,230,232,0.6436
1476,230,230,0.9542
1477,230,230,0.8044
1478,230,231,0.5001
1479,230,230,0.7883
1480,231,232,0.7541
1481,231,259,0.2659
1482,231,223,0.5968
1483,231,158,0.63
1484,231,232,0.8336
1485,231,157,0.5921
1486,231,239,0.407
1487,231,232,0.5293
1488,231,231,0.6326
1489,231,231,0.9986
1490,232,212,0.4024
1491,232,231,0.4418
1492,232,232,0.4135
1493,232,172,0.5106
1494,232,157,0.131
1495,232,214,0.6819
1496,232,232,0.8619
1497,232,232,0.7481
1498,232,232,0.3358
1499,232,231,0.4892
1500,233,226,0.7979
1501,233,233,0.8378
1502,233,106,0.3218
1503,233,197,0.5956
1504,233,233,0.9962
1505,233,226,0.4672
1506,233,667,0.5266
1507,233,233,0.9936
1508,233,183,0.8876
1509,233,256,0.3964
1510,234,234,0.988
1511,234,234,0.9622
1512,234,234,0.8785
1513,234,852,0.3519
1514,234,234,0.9831
1515,234,234,0.8956
1516,234,234,0.9661
1517,234,234,0.8779
1518,234,237,0.5207
1519,234,234,0.7373
1520,235,235,0.6513
1521,235,235,0.9883
1522,235,235,0.9915
1523,235,235,0.9904
1524,235,235,0.9991
1525,235,235,0.9803
1526,235,235,0.9041
1527,235,235,0.7455
1528,235,235,0.7562
1529,235,235,0.8879
1530,236,237,0.6271
1531,236,236,0.9998
1532,236,236,0.9909
1533,236,236,0.4935
1534,236,236,0.4346
1535,236,241,0.233
1536,236,237,0.5142
1537,236,234,0.945
1538,236,236,0.4879
1539,236,236,0.4681
1540,237,151,0.9732
1541,237,237,0.9367
1542,237,670,0.5396
1543,237,237,0.5326
1544,237,237,0.6695
1545,237,273,0.4355
1546,237,234,0.4336
1547,237,237,0.9336
1548,237,237,0.9538
1549,237,237,0.9576
1550,238,238,0.9454
1551,238,241,0.6214
1552,238,238,0.7388
1553,238,238,0.8977
1554,238,241,0.4883
1555,238,238,0.9972
1556,238,238,0.832
1557,238,241,0.7335
1558,238,238,0.9936
1559,238,240,0.519
1560,239,239,0.8482
1561,239,239,0.5262
1562,239,239,0.9679
1563,239,232,0.5439
1564,239,239,0.9786
1565,239,239,0.9032
1566,239,238,0.9356
1567,239,239,0.5988
1568,239,240,0.5046
1569,239,537,0.3365
1570,24,24,1.0
1571,24,24,0.9977
1572,24,24,0.9911
1573,24,24,0.998
1574,24,24,0.9991
1575,24,24,1.0
1576,24,24,0.9996
1577,24,24,1.0
1578,24,24,0.9981
1579,24,83,0.5122
1580,240,240,0.9473
1581,240,240,0.8383
1582,240,240,0.9771
1583,240,240,0.545
1584,240,241,0.4589
1585,240,240,0.7216
1586,240,240,0.7989
1587,240,240,0.9547
1588,240,241,0.7721
1589,240,240,0.9855
1590,241,241,0.6259
1591,241,241,0.8544
1592,241,241,0.4523
1593,241,241,0.8424
1594,241,241,0.5692
1595,241,241,0.396
1596,241,241,0.5426
1597,241,241,0.607
1598,241,241,0.9326
1599,241,241,0.8545
1600,242,242,0.9095
1601,242,843,0.1215
1602,242,904,0.1589
1603,242,242,0.9866
1604,242,180,0.3749
1605,242,195,0.776
1606,242,180,0.1026
1607,242,234,0.6183
1608,242,243,0.5369
1609,242,478,0.9958
1610,243,243,0.7824
1611,243,243,0.3382
1612,243,243,0.1987
1613,243,243,0.9863
1614,243,243,0.7489
1615,243,243,0.9661
1616,243,243,0.9957
1617,243,243,0.9464
1618,243,243,0.9916
1619,243,246,0.4627
1620,244,244,0.9492
1621,244,244,0.9987
1622,244,244,0.992
1623,244,244,0.9931
1624,244,244,0.9974
1625,244,244,0.9773
1626,244,980,0.128
1627,244,244,0.4526
1628,244,244,0.9921
1629,244,244,0.9721
1630,245,179,0.885
1631,245,245,0.992
1632,245,245,0.9835
1633,245,195,0.5068
1634,245,179,0.3932
1635,245,245,0.985
1636,245,245,0.9763
1637,245,237,0.8503
1638,245,245,0.5424
1639,245,245,0.9401
1640,246,246,0.9987
1641,246,246,0.1876
1642,246,251,0.9825
1643,246,191,0.7253
1644,246,227,0.2949
1645,246,172,0.6804
1646,246,246,0.9992
1647,246,246,0.9239
1648,246,246,0.4111
1649,246,513,0.0598
1650,247,247,0.9995
1651,247,219,0.8965
1652,247,247,0.999
1653,247,247,0.9988
1654,247,247,1.0
1655,247,247,0.6211
1656,247,247,0.999
1657,247,247,0.7411
1658,247,247,0.9928
1659,247,247,0.9999
1660,248,174,0.988
1661,248,248,0.6557
1662,248,250,0.5973
1663,248,250,0.5389
1664,248,248,0.6204
1665,248,249,0.5899
1666,248,250,0.4937
1667,248,250,0.7662
1668,248,232,0.5317
1669,248,248,0.4372
1670,249,248,0.6893
1671,249,269,0.4273
1672,249,249,0.614
1673,249,249,0.2437
1674,249,248,0.4206
1675,249,249,0.3946
1676,249,249,0.9882
1677,249,249,0.5145
1678,249,249,0.3175
1679,249,249,0.9228
1680,25,25,0.7121
1681,25,25,0.9647
1682,25,25,0.9441
1683,25,25,0.6851
1684,25,25,0.8748
1685,25,25,0.7087
1686,25,25,0.8959
1687,25,25,0.9343
1688,25,25,0.8374
1689,25,26,0.6299
1690,250,249,0.4986
1691,250,34,0.1655
1692,250,250,0.8278
1693,250,250,0.5925
1694,250,250,0.5386
1695,250,249,0.2874
1696,250,250,0.5149
1697,250,248,0.4977
1698,250,248,0.3949
1699,250,250,0.7126
1700,251,251,0.2447
1701,251,251,0.9993
1702,251,251,0.9992
1703,251,251,0.9998
1704,251,251,0.9999
1705,251,251,0.9997
1706,251,251,0.9988
1707,251,251,0.9951
1708,251,251,0.9728
1709,251,251,1.0
1710,252,252,0.8717
1711,252,265,0.2422
1712,252,252,0.5811
1713,252,198,0.5522
1714,252,252,0.9161
1715,252,252,0.998
1716,252,252,0.9061
1717,252,182,0.2418
1718,252,155,0.4323
1719,252,252,0.8986
1720,253,253,0.9994
1721,253,253,0.8837
1722,253,253,0.4609
1723,253,158,0.469
1724,253,158,0.7982
1725,253,253,0.8183
1726,253,253,0.5983
1727,253,237,0.6651
1728,253,253,0.9976
1729,253,253,0.8689
1730,254,254,0.3026
1731,254,254,0.9728
1732,254,254,0.7477
1733,254,254,0.9109
1734,254,254,0.9969
1735,254,254,0.9991
1736,254,195,0.9399
1737,254,254,0.9156
1738,254,254,0.996
1739,254,254,0.9546
1740,255,255,0.9972
1741,255,255,0.9769
1742,255,255,0.9998
1743,255,255,0.9084
1744,255,255,0.9796
1745,255,255,0.9966
1746,255,255,0.8792
1747,255,255,0.9967
1748,255,255,0.9995
1749,255,255,0.9841
1750,256,256,0.5368
1751,256,256,0.9508
1752,256,256,0.9153
1753,256,256,0.9211
1754,256,256,0.9648
1755,256,256,0.999
1756,256,205,0.6639
1757,256,256,0.9741
1758,256,211,0.3452
1759,256,256,0.9531
1760,257,226,0.751
1761,257,257,0.9651
1762,257,203,0.218
1763,257,257,0.5411
1764,257,257,0.8985
1765,257,222,0.6202
1766,257,257,0.9665
1767,257,257,0.9566
1768,257,222,0.6633
1769,257,257,0.9876
1770,258,716,0.603
1771,258,258,0.9917
1772,258,258,0.999
1773,258,203,0.7808
1774,258,258,0.9989
1775,258,258,0.99
1776,258,258,0.9956
1777,258,258,0.9979
1778,258,258,0.7271
1779,258,258,0.9496
1780,259,259,0.3868
1781,259,224,0.9708
1782,259,153,0.9701
1783,259,224,0.5928
1784,259,267,0.2064
1785,259,259,0.9996
1786,259,154,0.6379
1787,259,259,0.9977
1788,259,224,0.3815
1789,259,259,0.9702
1790,26,26,0.3898
1791,26,26,0.6926
1792,26,314,0.4607
1793,26,27,0.9947
1794,26,27,0.9803
1795,26,26,0.7617
1796,26,26,0.9616
1797,26,26,0.8238
1798,26,26,0.8124
1799,26,26,0.9742
1800,260,260,0.8518
1801,260,230,0.5329
1802,260,260,0.7786
1803,260,260,0.7297
1804,260,260,0.9999
1805,260,260,0.5184
1806,260,260,0.9892
1807,260,428,0.7523
1808,260,257,0.993
1809,260,256,0.3702
1810,261,261,0.9945
1811,261,261,0.9956
1812,261,261,0.4391
1813,261,261,0.9812
1814,261,261,0.9785
1815,261,261,0.9997
1816,261,261,0.9367
1817,261,261,0.9995
1818,261,261,0.9979
1819,261,261,0.9482
1820,262,235,0.4674
1821,262,262,0.8509
1822,262,262,0.7199
1823,262,262,0.9981
1824,262,262,0.5211
1825,262,262,0.9804
1826,262,262,0.6525
1827,262,182,0.1564
1828,262,262,0.9459
1829,262,262,0.9989
1830,263,264,0.6254
1831,263,263,0.6514
1832,263,263,0.7617
1833,263,263,0.8879
1834,263,263,0.9855
1835,263,263,0.9713
1836,263,263,0.315
1837,263,263,0.6338
1838,263,263,0.8033
1839,263,263,0.7604
1840,264,263,0.8769
1841,264,264,0.5861
1842,264,264,0.417
1843,264,264,0.829
1844,264,264,0.2503
1845,264,264,0.6456
1846,264,263,0.988
1847,264,263,0.735
1848,264,264,0.4807
1849,264,791,0.4579
1850,265,265,0.377
1851,265,204,0.546
1852,265,626,0.14
1853,265,265,0.8315
1854,265,265,0.622
1855,265,773,0.5181
1856,265,196,0.3628
1857,265,266,0.5019
1858,265,265,0.6123
1859,265,265,0.8183
1860,266,191,0.8693
1861,266,194,0.5208
1862,266,267,0.9841
1863,266,203,0.4675
1864,266,265,0.6523
1865,266,164,0.3448
1866,266,258,0.2104
1867,266,266,0.5042
1868,266,266,0.6331
1869,266,266,0.4619
1870,267,267,0.8577
1871,267,267,0.9513
1872,267,267,0.9342
1873,267,267,0.7861
1874,267,267,0.9728
1875,267,267,0.9348
1876,267,267,0.5305
1877,267,267,0.7709
1878,267,267,0.7791
1879,267,267,0.9703
1880,268,268,0.7793
1881,268,268,0.9606
1882,268,268,0.9784
1883,268,268,0.8132
1884,268,268,0.9972
1885,268,178,0.3896
1886,268,168,0.228
1887,268,268,0.9849
1888,268,350,0.5988
1889,268,515,0.3491
1890,269,269,0.8684
1891,269,104,0.5265
1892,269,269,0.3969
1893,269,269,0.9556
1894,269,269,0.955
1895,269,269,0.9447
1896,269,269,0.7583
1897,269,269,0.8611
1898,269,269,0.7474
1899,269,272,0.5958
1900,27,27,0.9867
1901,27,27,0.7016
1902,27,27,0.9715
1903,27,27,0.9987
1904,27,27,0.7184
1905,27,124,0.1686
1906,27,27,0.969
1907,27,27,0.9903
1908,27,27,0.9901
1909,27,27,0.9739
1910,270,270,0.975
1911,270,270,0.7814
1912,270,270,0.9968
1913,270,270,0.992
1914,270,270,0.9644
1915,270,270,0.9714
1916,270,270,0.8571
1917,270,270,0.5215
1918,270,270,0.9078
1919,270,270,0.9614
1920,271,269,0.7587
1921,271,271,0.9827
1922,271,269,0.9572
1923,271,271,0.7557
1924,271,272,0.8287
1925,271,271,0.9931
1926,271,269,0.9222
1927,271,271,0.9996
1928,271,271,0.9965
1929,271,271,0.999
1930,272,272,0.7042
1931,272,272,0.5606
1932,272,272,0.7798
1933,272,272,0.9816
1934,272,272,0.8872
1935,272,272,0.9794
1936,272,272,0.9731
1937,272,272,0.9901
1938,272,272,0.4514
1939,272,272,0.5979
1940,273,237,0.4139
1941,273,273,0.6626
1942,273,273,0.419
1943,273,273,0.8488
1944,273,273,0.9992
1945,273,273,0.9919
1946,273,273,0.9595
1947,273,273,0.9991
1948,273,273,0.9791
1949,273,273,0.9956
1950,274,274,0.5632
1951,274,274,0.9768
1952,274,274,0.9997
1953,274,274,0.9608
1954,274,274,0.9914
1955,274,274,0.8251
1956,274,274,0.8429
1957,274,274,0.9991
1958,274,274,0.999
1959,274,274,0.9999
1960,275,275,0.9903
1961,275,275,0.9951
1962,275,275,0.9978
1963,275,275,0.9885
1964,275,276,0.1578
1965,275,275,0.972
1966,275,210,0.3091
1967,275,275,0.9893
1968,275,275,0.9844
1969,275,275,0.9969
1970,276,276,0.9937
1971,276,276,0.9807
1972,276,276,0.9966
1973,276,276,0.8137
1974,276,276,0.9907
1975,276,276,0.9974
1976,276,276,0.9592
1977,276,276,0.9983
1978,276,276,0.9978
1979,276,276,0.9976
1980,277,277,0.8174
1981,277,277,0.8828
1982,277,276,0.6338
1983,277,277,0.909
1984,277,278,0.5143
1985,277,277,0.8036
1986,277,277,0.7283
1987,277,277,0.8247
1988,277,277,0.4347
1989,277,277,0.575
1990,278,277,0.6607
1991,278,277,0.6537
1992,278,277,0.6037
1993,278,278,0.8083
1994,278,277,0.6802
1995,278,277,0.4542
1996,278,278,0.5051
1997,278,277,0.3893
1998,278,277,0.9445
1999,278,277,0.6759
2000,279,270,0.9935
2001,279,279,0.9963
2002,279,279,0.9727
2003,279,279,0.9916
2004,279,279,0.9114
2005,279,279,0.999
2006,279,279,0.9991
2007,279,279,0.9461
2008,279,279,0.9403
2009,279,279,0.5263
2010,28,25,0.9089
2011,28,79,0.4362
2012,28,28,0.992
2013,28,25,0.9802
2014,28,28,0.9431
2015,28,28,0.9862
2016,28,28,0.9236
2017,28,28,0.9984
2018,28,28,0.9966
2019,28,28,0.9674
2020,280,280,0.9961
2021,280,280,0.6952
2022,280,280,0.9986
2023,280,280,0.9263
2024,280,280,0.8643
2025,280,280,0.6207
2026,280,279,0.9977
2027,280,280,0.9471
2028,280,280,0.7551
2029,280,674,0.9929
2030,281,285,0.4453
2031,281,281,0.7698
2032,281,282,0.5365
2033,281,281,0.7556
2034,281,282,0.4416
2035,281,281,0.5387
2036,281,508,0.9499
2037,281,285,0.4417
2038,281,281,0.6399
2039,281,281,0.8741
2040,282,281,0.7177
2041,282,290,0.9925
2042,282,292,0.7
2043,282,292,0.5061
2044,282,292,0.9143
2045,282,292,0.7251
2046,282,292,0.6585
2047,282,285,0.681
2048,282,282,0.5444
2049,282,285,0.5695
2050,283,281,0.6427
2051,283,283,0.9897
2052,283,283,0.9765
2053,283,283,0.9994
2054,283,283,0.995
2055,283,742,0.1934
2056,283,283,0.996
2057,283,283,0.9557
2058,283,283,0.8083
2059,283,620,0.4483
2060,284,284,0.9943
2061,284,284,0.9993
2062,284,284,0.3273
2063,284,421,0.2188
2064,284,287,0.5401
2065,284,284,0.9991
2066,284,728,1.0
2067,284,285,0.3395
2068,284,284,0.9186
2069,284,284,0.9998
2070,285,285,0.9763
2071,285,281,0.4676
2072,285,285,0.9869
2073,285,285,0.6682
2074,285,281,0.5837
2075,285,905,0.2468
2076,285,285,0.9791
2077,285,285,0.9797
2078,285,285,0.9933
2079,285,285,0.4964
2080,286,274,0.3757
2081,286,286,1.0
2082,286,818,0.651
2083,286,278,0.3209
2084,286,286,0.9987
2085,286,286,0.9945
2086,286,286,0.9048
2087,286,286,0.9878
2088,286,286,0.9999
2089,286,286,0.5467
2090,287,287,0.9906
2091,287,287,0.9987
2092,287,287,0.9901
2093,287,287,0.9854
2094,287,287,0.9983
2095,287,287,0.9901
2096,287,287,0.9997
2097,287,287,0.9982
2098,287,287,0.9989
2099,287,287,0.9955
2100,288,288,0.574
2101,288,288,0.9942
2102,288,288,0.6857
2103,288,288,0.945
2104,288,288,0.6567
2105,288,288,0.9703
2106,288,288,0.9091
2107,288,288,0.9765
2108,288,288,0.8991
2109,288,289,0.9689
2110,289,289,0.9793
2111,289,289,0.8423
2112,289,289,0.9209
2113,289,289,0.6113
2114,289,289,0.987
2115,289,289,0.9574
2116,289,289,0.7792
2117,289,289,0.9516
2118,289,289,0.9449
2119,289,289,0.9863
2120,29,29,0.9999
2121,29,46,0.6735
2122,29,29,0.8654
2123,29,29,0.9969
2124,29,113,0.2248
2125,29,29,0.9999
2126,29,29,0.9999
2127,29,29,0.4857
2128,29,29,0.9939
2129,29,29,1.0
2130,290,290,0.9748
2131,290,290,0.9744
2132,290,290,0.8511
2133,290,290,0.9842
2134,290,290,0.9925
2135,290,290,0.9898
2136,290,290,0.6747
2137,290,288,0.607
2138,290,290,0.8308
2139,290,290,0.9936
2140,291,291,0.8802
2141,291,291,0.8991
2142,291,291,0.8521
2143,291,291,0.9997
2144,291,291,0.9675
2145,291,172,0.4047
2146,291,291,1.0
2147,291,291,0.9889
2148,291,291,0.9977
2149,291,291,0.9983
2150,292,292,0.8135
2151,292,292,0.7941
2152,292,292,0.9286
2153,292,292,0.8003
2154,292,292,0.9271
2155,292,292,0.8904
2156,292,292,0.9059
2157,292,292,0.7048
2158,292,292,0.9208
2159,292,292,0.8916
2160,293,293,0.996
2161,293,293,0.9999
2162,293,293,0.9969
2163,293,293,0.9984
2164,293,539,0.1702
2165,293,293,0.9212
2166,293,293,0.9813
2167,293,293,0.2488
2168,293,293,0.9862
2169,293,293,0.9971
2170,294,294,0.994
2171,294,294,0.7825
2172,294,287,0.3369
2173,294,294,0.9976
2174,294,294,0.9995
2175,294,294,0.9989
2176,294,294,0.6599
2177,294,294,0.9027
2178,294,294,0.9523
2179,294,294,0.9251
2180,295,295,0.9896
2181,295,295,0.9942
2182,295,295,0.9985
2183,295,294,0.6863
2184,295,295,0.6268
2185,295,295,0.9924
2186,295,295,0.9688
2187,295,295,0.9921
2188,295,295,0.9598
2189,295,295,0.9861
2190,296,296,0.9999
2191,296,296,0.9959
2192,296,296,0.9997
2193,296,296,0.9427
2194,296,296,0.9991
2195,296,296,1.0
2196,296,296,0.9498
2197,296,296,0.9998
2198,296,296,0.9999
2199,296,728,0.4589
2200,297,49,0.3889
2201,297,295,0.81
2202,297,297,0.6047
2203,297,297,0.9497
2204,297,297,0.9962
2205,297,295,0.5784
2206,297,297,0.9944
2207,297,297,0.9954
2208,297,297,1.0
2209,297,295,0.9908
2210,298,298,0.9971
2211,298,382,0.2806
2212,298,298,0.9707
2213,298,298,0.2594
2214,298,298,0.9887
2215,298,298,0.9799
2216,298,299,0.8707
2217,298,298,0.9991
2218,298,298,0.9998
2219,298,298,0.9974
2220,299,299,0.9901
2221,299,299,0.8878
2222,299,299,0.9357
2223,299,299,0.9473
2224,299,299,0.9685
2225,299,299,0.9989
2226,299,299,0.9651
2227,299,299,0.9845
2228,299,383,0.9162
2229,299,299,0.9821
2230,3,2,0.9034
2231,3,3,0.9667
2232,3,973,0.8744
2233,3,3,0.9613
2234,3,3,0.9212
2235,3,3,0.6289
2236,3,4,0.5457
2237,3,3,0.9706
2238,3,2,0.4714
2239,3,3,0.7959
2240,30,30,0.9623
2241,30,30,0.994
2242,30,58,0.2027
2243,30,30,0.9149
2244,30,125,0.7238
2245,30,32,0.7698
2246,30,30,0.9989
2247,30,30,0.9984
2248,30,30,0.9836
2249,30,30,0.9835
2250,300,300,0.7706
2251,300,300,0.998
2252,300,300,0.9639
2253,300,300,0.9788
2254,300,300,0.8919
2255,300,300,0.6698
2256,300,300,0.9922
2257,300,300,0.4326
2258,300,300,0.9428
2259,300,300,0.9834
2260,301,304,0.5248
2261,301,301,0.9874
2262,301,304,0.7087
2263,301,304,0.8928
2264,301,301,0.9991
2265,301,301,0.9912
2266,301,304,0.3041
2267,301,301,0.9441
2268,301,301,0.7421
2269,301,301,0.9896
2270,302,302,0.9834
2271,302,302,0.4885
2272,302,300,0.9993
2273,302,302,0.6396
2274,302,305,0.901
2275,302,126,0.9847
2276,302,302,0.9766
2277,302,302,0.9792
2278,302,305,0.394
2279,302,302,0.9562
2280,303,304,0.3254
2281,303,302,0.7255
2282,303,303,0.9996
2283,303,303,0.9531
2284,303,304,0.8368
2285,303,303,0.9933
2286,303,303,0.2463
2287,303,303,0.9905
2288,303,303,0.8559
2289,303,303,0.6707
2290,304,986,0.2237
2291,304,304,0.7392
2292,304,303,0.9844
2293,304,307,0.8461
2294,304,304,0.9798
2295,304,304,0.8007
2296,304,78,0.995
2297,304,307,0.898
2298,304,304,0.9752
2299,304,304,0.9865
2300,305,305,0.9933
2301,305,305,0.8776
2302,305,306,0.2361
2303,305,305,0.9967
2304,305,305,0.7627
2305,305,305,0.9985
2306,305,305,0.6312
2307,305,78,0.2668
2308,305,306,0.5795
2309,305,305,0.8998
2310,306,306,0.7878
2311,306,306,0.9987
2312,306,306,1.0
2313,306,306,0.9994
2314,306,306,0.9999
2315,306,306,0.985
2316,306,306,0.9999
2317,306,306,0.9995
2318,306,306,0.6481
2319,306,306,0.6688
2320,307,307,0.9928
2321,307,307,0.9894
2322,307,307,0.4771
2323,307,78,0.9888
2324,307,310,0.5979
2325,307,307,0.949
2326,307,307,0.7707
2327,307,304,0.949
2328,307,307,0.8899
2329,307,307,0.9923
2330,308,308,0.8518
2331,308,306,0.3388
2332,308,308,0.998
2333,308,308,0.9993
2334,308,308,0.9463
2335,308,308,0.9967
2336,308,70,0.2355
2337,308,308,0.999
2338,308,308,0.996
2339,308,308,0.746
2340,309,309,0.9977
2341,309,985,0.5768
2342,309,309,0.5251
2343,309,309,0.9956
2344,309,738,0.6335
2345,309,309,0.9989
2346,309,76,0.0486
2347,309,701,0.1991
2348,309,410,0.4998
2349,309,309,0.9868
2350,31,859,0.2864
2351,31,31,0.9929
